289	0861	红头长尾山雀	Aegithalos	concinnus	Black-throated	Bushtit	LC	-	A
雀形目	柳莺科	PASSERIFORMES	Phylloscopidae
290	0869	黄眉柳莺	Phylloscopus	inornatus	Yellow-browed	Warbler	LC	-	A
291	0874	黄腰柳莺	Phylloscopus	proregulus	Pallas's	Leaf	Warbler	LC	-	A
292	0876	巨嘴柳莺	Phylloscopus	schwarzi	Radde's	Warbler	LC	-	C
293	0881	褐柳莺	Phylloscopus	fuscatus	Dusky	Warbler	LC	-	A
294	0882	棕腹柳莺	Phylloscopus	subaffinis	Buff-throated	Warbler	LC	-	D
295	0886	冕柳莺	Phylloscopus	coronatus	Eastern	Crowned	Warbler	LC	-	B
296	0888	白眶鹟莺	Phylloscopus	intermedius	White-spectacled	Warbler	LC	-	C
297	0896	双斑绿柳莺	Phylloscopus	plumbeitarsus	Two-barred	Warbler	LC	-	C
298	0901	淡脚柳莺	Phylloscopus	tenellipes	Pale-legged	Warbler	LC	-	B
299	0904	极北柳莺	Phylloscopus	borealis	Arctic	Warbler	LC	-	A
300	0905	栗头鹟莺	Phylloscopus	castaniceps	Chestnut-crowned	Warbler	LC	-	C
301	0907	黑眉柳莺	Phylloscopus	ricketti	Sulphur-breasted	Warbler	LC	-	C
302	0911	华南冠纹柳莺	Phylloscopus	goodsoni	Hartert's	Leaf	Warbler	LC	-	B
叽喳柳莺	
库页岛柳莺	
雀形目	苇莺科	PASSERIFORMES	Acrocephalidae
303	0917	东方大苇莺	Acrocephalus	orientalis	Oriental	Reed	Warbler	LC	-	A
304	0919	黑眉苇莺	Acrocephalus	bistrigiceps	Black-browed	Reed	Warbler	LC	-	B
305	0928	厚嘴苇莺	Arundinax	aedon	Thick-billed	Warbler	LC	-	C
306	0929	靴篱莺	Iduna	caligata	Booted	Warbler	LC	-	D
雀形目	蝗莺科	PASSERIFORMES	Locustellidae
307	0935	小蝗莺	Helopsaltes	certhiola	Pallas's	Grasshopper	Warbler	LC	-	C
308	0937	北蝗莺	Helopsaltes	ochotensis	Middendorff's	Grasshopper	Warble	LC	-	D
309	0938	矛斑蝗莺	Locustella	lanceolata	Lanceolated	Warbler	LC	-	B
310	0947	高山短翅蝗莺	Locustella	mandelli	Russet	Bush	Warbler	LC	-	A
雀形目	扇尾莺科	PASSERIFORMES	Cisticolidae
311	0950	棕扇尾莺	Cisticola	juncidis	Zitting	Cisticola	LC	-	B
金头扇尾莺	
312	0953	山鹪莺	Prinia	striata	Striped	Prinia	LC	-	C
313	0955	黑喉山鹪莺	Prinia	superciliaris	Hill	Prinia	LC	-	B
314	0958	黄腹山鹪莺	Prinia	flaviventris	Yellow-bellied	Prinia	LC	-	A
315	0959	纯色山鹪莺	Prinia	inornata	Plain	Prinia	LC	-	A
316	0960	长尾缝叶莺	Orthotomus	sutorius	Common	Tailorbird	LC	-	A
雀形目	鹛科	PASSERIFORMES	Timaliidae
317	0966	红头穗鹛	Cyanoderma	ruficeps	Rufous-capped	Babbler	LC	-	A
318	0975	棕颈钩嘴鹛	Pomatorhinus	ruficollis	Streak-breasted	Scimitar	Babbler	LC	-	A
319	0981	华南斑胸钩嘴鹛	Erythrogenys	swinhoei	Grey-sided	Scimitar	Babbler	LC	-	A
雀形目	幽鹛科	PASSERIFORMES	Pellorneidae
320	0996	褐顶雀鹛	Schoeniparus	brunneus	Dusky	Fulvetta	LC	-	C
雀形目	雀鹛科	PASSERIFORMES	Alcippeidae
321	1009	淡眉雀鹛	Alcippe	hueti	Huet's	Fulvetta	NR	-	A
雀形目	噪鹛科	PASSERIFORMES	Leiothrichidae
322	1041	红嘴相思鸟	Leiothrix	lutea	Red-billed	Leiothrix	LC	二级	B
323	1050	画眉	Garrulax	canorus	Hwamei	LC	二级	A
324	1052	小黑领噪鹛	Garrulax	monileger	Lesser	Necklaced	Laughingthrush	LC	-	B
325	1059	灰翅噪鹛	Ianthocincla	cineracea	Moustached	Laughingthrush	LC	-	C
326	1069	白颊噪鹛	Pterorhinus	sannio	White-browed	Laughingthrush	LC	-	A
327	1070	黑脸噪鹛	Pterorhinus	perspicillatus	Masked	Laughingthrush	LC	-	A
328	1071	黑领噪鹛	Pterorhinus	pectoralis	Greater	Necklaced	Laughingthrush	LC	-	B
329	1073	矛纹草鹛	Pterorhinus	lanceolatus	Chinese	Babax	LC	-	B
雀形目	莺鹛科	PASSERIFORMES	Sylviidae
330	1084	白喉林莺	Curruca	curruca	Lesser	Whitethroat	LC	-	C
雀形目	鸦雀科	PASSERIFORMES	Paradoxornithidae
331	1115	短尾鸦雀	Neosuthora	davidiana	Short-tailed	Parrotbill	LC	二级	C
332	1119	灰头鸦雀	Psittiparus	gularis	Grey-headed	Parrotbill	LC	-	C
333	1120	点胸鸦雀	Paradoxornis	guttaticollis	Spot-breasted	Parrotbill	LC	-	B
棕头鸦雀	
雀形目	绣眼鸟科	PASSERIFORMES	Zosteropidae
334	1124	栗颈凤鹛	Staphida	torqueola	Chestnut-collared	Yuhina	LC	-	A
335	1125	黑颏凤鹛	Yuhina	nigrimenta	Black-chinned	Yuhina	LC	-	C
336	1131	红胁绣眼鸟	Zosterops	erythropleurus	Chestnut-flanked	White-eye	LC	二级	C
337	1132	暗绿绣眼鸟	Zosterops	simplex	Swinhoe's	White-eye	LC	-	A
雀形目	丽星鹩鹛科	PASSERIFORMES	Elachuridae
338	1139	丽星鹩鹛	Elachura	formosa	Spotted	Elachura	LC	-	C
雀形目	椋鸟科	PASSERIFORMES	Sturnidae
339	1165	八哥	Acridotheres	cristatellus	Crested	Myna	LC	-	A
340	1169	丝光椋鸟	Spodiopsar	sericeus	Red-billed	Starling	LC	-	A
341	1170	灰椋鸟	Spodiopsar	cineraceus	White-cheeked	Starling	LC	-	A
342	1171	黑领椋鸟	Gracupica	nigricollis	Black-collared	Starling	LC	-	A
343	1174	北椋鸟	Agropsar	sturninus	Daurian	Starling	LC	-	C
344	1176	灰背椋鸟	Sturnia	sinensis	White-shouldered	Starling	LC	-	A
345	1179	粉红椋鸟	Pastor	roseus	Rosy	Starling	LC	-	C
346	1180	紫翅椋鸟	Sturnus	vulgaris	Common	Starling	LC	-	C
雀形目	鸫科	PASSERIFORMES	Turdidae
347	1193	橙头地鸫	Geokichla	citrina	Orange-headed	Thrush	LC	-	C
348	1192	白眉地鸫	Geokichla	sibirica	Siberian	Thrush	LC	-	C
349	1190	虎斑地鸫	Zoothera	aurea	White's	Thrush	LC	-	B
350	1205	灰背鸫	Turdus	hortulorum	Grey-backed	Thrush	LC	-	A
351	1204	乌灰鸫	Turdus	cardis	Japanese	Thrush	LC	-	B
352	1197	乌鸫	Turdus	mandarinus	Chinese	Blackbird	LC	-	A
353	1206	白眉鸫	Turdus	obscurus	Eyebrowed	Thrush	LC	-	A
354	1207	白腹鸫	Turdus	pallidus	Pale	Thrush	LC	-	A
355	1209	赤胸鸫	Turdus	chrysolaus	Brown-headed	Thrush	LC	-	B
356	1216	红尾斑鸫	Turdus	naumanni	Naumann's	Thrush	LC	-	C
357	1215	斑鸫	Turdus	eunomus	Dusky	Thrush	LC	-	C
雀形目	鹟科	PASSERIFORMES	Muscicapidae
358	1220	鹊鸲	Copsychus	saularis	Oriental	Magpie	Robin	LC	-	A
359	1223	灰纹鹟	Muscicapa	griseisticta	Grey-streaked	Flycatcher	LC	-	B
360	1224	乌鹟	Muscicapa	sibirica	Dark-sided	Flycatcher	LC	-	B
361	1225	北灰鹟	Muscicapa	dauurica	Asian	Brown	Flycatcher	LC	-	A
362	1226	褐胸鹟	Muscicapa	muttui	Brown-breasted	Flycatcher	LC	-	C
363	1227	棕尾褐鹟	Muscicapa	ferruginea	Ferruginous	Flycatcher	LC	-	B
364	1229	海南蓝仙鹟	Cyornis	hainanus	Hainan	Blue	Flycatcher	LC	-	A
365	1233	山蓝仙鹟	Cyornis	whitei	Hill	Blue	Flycatcher	LC	-	C
366	1236	中华仙鹟	Cyornis	glaucicomans	Chinese	Blue	Flycatcher	LC	-	C
367	1237	白喉林鹟	Cyornis	brunneatus	Brown-chested	Jungle	Flycatcher	VU	二级	C
368	1238	棕腹大仙鹟	Niltava	davidi	Fujian	Niltava	LC	二级	C
369	1242	小仙鹟	Niltava	macgrigoriae	Small	Niltava	LC	-	C
370	1243	白腹蓝鹟	Cyanoptila	cyanomelana	Blue-and-white	Flycatcher	LC	-	A
371	1245	铜蓝鹟	Eumyias	thalassinus	Verditer	Flycatcher	LC	-	B
372	1249	白喉短翅鸫	Brachypteryx	leucophris	Lesser	Shortwing	LC	-	B
373	1254	蓝歌鸲	Larvivora	cyane	Siberian	Blue	Robin	LC	-	B
374	1255	红尾歌鸲	Larvivora	sibilans	Rufous-tailed	Robin	LC	-	B
375	1258	日本歌鸲	Larvivora	akahige	Japanese	Robin	LC	-	B
376	1259	蓝喉歌鸲	Luscinia	svecica	Bluethroat	LC	二级	B
377	1264	红喉歌鸲	Calliope	calliope	Siberian	Rubythroat	LC	二级	B
378	1272	红胁蓝尾鸲	Tarsiger	cyanurus	Orange-flanked	Bluetail	LC	-	A
379	1278	灰背燕尾	Enicurus	schistaceus	Slaty-backed	Forktail	LC	-	A
380	1279	白冠燕尾	Enicurus	leschenaulti	White-crowned	Forktail	LC	-	C
381	1282	紫啸鸫	Myophonus	caeruleus	Blue	Whistling	Thrush	LC	-	A
382	1284	白眉姬鹟	Ficedula	zanthopygia	Yellow-rumped	Flycatcher	LC	-	C
383	1285	绿背姬鹟	Ficedula	elisae	Green-backed	Flycatcher	LC	-	C
384	1286	黄眉姬鹟	Ficedula	narcissina	Narcissus	Flycatcher	LC	-	A
385	1287	琉球姬鹟	Ficedula	owstoni	Ryukyu	Flycatcher	LC	-	C
386	1289	鸲姬鹟	Ficedula	mugimaki	Mugimaki	Flycatcher	LC	-	A
387	1298	红喉姬鹟	Ficedula	albicilla	Taiga	Flycatcher	LC	-	B
388	1299	红胸姬鹟	Ficedula	parva	Red-breasted	Flycatcher	LC	-	C
389	1308	北红尾鸲	Phoenicurus	auroreus	Daurian	Redstart	LC	-	A
390	1311	红尾水鸲	Phoenicurus	fuliginosus	Plumbeous	Water	Redstart	LC	-	A
391	1314	蓝矶鸫	Monticola	solitarius	Blue	Rock	Thrush	LC	-	B
392	1315	栗腹矶鸫	Monticola	rufiventris	Chestnut-bellied	Rock	Thrush	LC	-	C
393	1316	白喉矶鸫	Monticola	gularis	White-throated	Rock	Thrush	LC	-	C
394	1319	黑喉石䳭	Saxicola	stejnegeri	Stejneger's	Stonechat	NR	-	A
395	1322	灰林䳭	Saxicola	ferreus	Grey	Bushchat	LC	-	B
雀形目	河乌科	PASSERIFORMES	Cinclidae
396	1329	褐河乌	Cinclus	pallasii	Brown	Dipper	LC	-	C
雀形目	叶鹎科	PASSERIFORMES	Chloropseidae
397	1333	橙腹叶鹎	Chloropsis	lazulina	Greyish-crowned	Leafbird	LC	-	A
雀形目	啄花鸟科	PASSERIFORMES	Dicaeidae
398	1338	红胸啄花鸟	Dicaeum	ignipectus	Fire-breasted	Flowerpecker	LC	-	A
399	1337	纯色啄花鸟	Dicaeum	minullum	Plain	Flowerpecker	LC	-	C
朱背啄花鸟	
雀形目	太阳鸟科	PASSERIFORMES	Nectariniidae
400	1344	蓝喉太阳鸟	Aethopyga	gouldiae	Mrs.	Gould's	Sunbird	LC	-	C
401	1346	叉尾太阳鸟	Aethopyga	christinae	Fork-tailed	Sunbird	LC	-	A
雀形目	雀科	PASSERIFORMES	Passeridae
402	1361	山麻雀	Passer	cinnamomeus	Russet	Sparrow	LC	-	B
403	1362	麻雀	Passer	montanus	Eurasian	Tree	Sparrow	LC	-	A
雀形目	梅花雀科	PASSERIFORMES	Estrildidae
404	1368	斑文鸟	Lonchura	punctulata	Scaly-breasted	Munia	LC	-	A
405	1369	白腰文鸟	Lonchura	striata	White-rumped	Munia	LC	-	A
雀形目	鹡鸰科	PASSERIFORMES	Motacillidae
406	1382	山鹡鸰	Dendronanthus	indicus	Forest	Wagtail	LC	-	C
407	1384	黄鹡鸰	Motacilla	tschutschensis	Eastern	Yellow	Wagtail	LC	-	B
408	1386	灰鹡鸰	Motacilla	cinerea	Grey	Wagtail	LC	-	A
409	1387	白鹡鸰	Motacilla	alba	White	Wagtail	LC	-	A
410	1390	理氏鹨	Anthus	richardi	Richard's	Pipit	LC	-	A
411	1396	树鹨	Anthus	hodgsoni	Olive-backed	Pipit	LC	-	A
412	1397	北鹨	Anthus	gustavi	Pechora	Pipit	LC	-	C
413	1398	粉红胸鹨	Anthus	roseatus	Rosy	Pipit	LC	-	C
414	1399	红喉鹨	Anthus	cervinus	Red-throated	Pipit	LC	-	B
415	1400	西伯利亚鹨	Anthus japonicus	Siberian Pipit	LC	-	B
416	1401	水鹨	Anthus	spinoletta	Water	Pipit	LC	-	C
雀形目	燕雀科	PASSERIFORMES	Fringillidae
栗背伯劳	
417	1405	燕雀	Fringilla	montifringilla	Brambling	LC	-	C
418	1409	锡嘴雀	Coccothraustes	coccothraustes	Hawfinch	LC	-	D
419	1410	黑尾蜡嘴雀	Eophona	migratoria	Chinese	Grosbeak	LC	-	A
420	1411	黑头蜡嘴雀	Eophona	personata	Japanese	Grosbeak	LC	-	D
421	1427	普通朱雀	Carpodacus	erythrinus	Common	Rosefinch	LC	-	C
422	1454	金翅雀	Chloris	sinica	Grey-capped	Greenfinch	LC	-	A
423	1467	黄雀	Spinus	spinus	Eurasian	Siskin	LC	-	B
雀形目	鹀科	PASSERIFORMES	Emberizidae
424	1470	凤头鹀	Emberiza	lathami	Crested	Bunting	LC	-	B
425	1477	三道眉草鹀	Emberiza	cioides	Meadow	Bunting	LC	-	C
426	1482	白眉鹀	Emberiza	tristrami	Tristram's	Bunting	LC	-	A
427	1483	栗耳鹀	Emberiza	fucata	Chestnut-eared	Bunting	LC	-	B
428	1484	小鹀	Emberiza	pusilla	Little	Bunting	LC	-	A
429	1485	黄眉鹀	Emberiza	chrysophrys	Yellow-browed	Bunting	LC	-	B
430	1486	田鹀	Emberiza	rustica	Rustic	Bunting	VU	-	C
431	1487	黄喉鹀	Emberiza	elegans	Yellow-throated	Bunting	LC	-	C
432	1488	黄胸鹀	Emberiza	aureola	Yellow-breasted	Bunting	CR	一级	B
433	1489	栗鹀	Emberiza	rutila	Chestnut	Bunting	LC	-	B
434	1491	黑头鹀	Emberiza	melanocephala	Black-headed	Bunting	LC	-	C
435	1493	硫黄鹀	Emberiza	sulphurata	Yellow	Bunting	LC	-	C
436	1494	灰头鹀	Emberiza	spodocephala	Black-faced	Bunting	LC	-	A
437	1497	苇鹀	Emberiza	pallasi	Pallas's	Bunting	LC	-	C
438	1499	芦鹀	Emberiza	schoeniclus	Reed	Bunting	LC	-	C
紫背椋鸟	
斑头秋沙鸭	
远东苇莺	
