336	长嘴鹬	Limnodromus scolopaceus	Long-billed Dowitcher	鸻形目	丘鹬科
337	半蹼鹬	Limnodromus semipalmatus	Asian Dowitcher	鸻形目	丘鹬科
338	黑尾塍鹬	Limosa limosa	Black-tailed Godwit	鸻形目	丘鹬科
339	斑尾塍鹬	Limosa lapponica	Bar-tailed Godwit	鸻形目	丘鹬科
340	小杓鹬	Numenius minutus	Little Curlew	鸻形目	丘鹬科
341	中杓鹬	Numenius phaeopus	Whimbrel	鸻形目	丘鹬科
342	白腰杓鹬	Numenius arquata	Eurasian Curlew	鸻形目	丘鹬科
343	大杓鹬	Numenius madagascariensis	Eastern Curlew	鸻形目	丘鹬科
344	鹤鹬	Tringa erythropus	Spotted Redshank	鸻形目	丘鹬科
345	红脚鹬	Tringa totanus	Common Redshank	鸻形目	丘鹬科
346	泽鹬	Tringa stagnatilis	Marsh Sandpiper	鸻形目	丘鹬科
347	青脚鹬	Tringa nebularia	Common Greenshank	鸻形目	丘鹬科
348	小青脚鹬	Tringa guttifer	Nordmann's Greenshank	鸻形目	丘鹬科
350	白腰草鹬	Tringa ochropus	Green Sandpiper	鸻形目	丘鹬科
351	林鹬	Tringa glareola	Wood Sandpiper	鸻形目	丘鹬科
352	灰尾漂鹬	Tringa brevipes	Grey-tailed Tattler	鸻形目	丘鹬科
353	漂鹬	Tringa incana	Wandering Tattler	鸻形目	丘鹬科
354	翘嘴鹬	Xenus cinereus	Terek Sandpiper	鸻形目	丘鹬科
355	矶鹬	Actitis hypoleucos	Common Sandpiper	鸻形目	丘鹬科
356	翻石鹬	Arenaria interpres	Ruddy Turnstone	鸻形目	丘鹬科
357	大滨鹬	Calidris tenuirostris	Great Knot	鸻形目	丘鹬科
376	饰胸鹬	Tryngites subruficollis	Buff-breasted Sandpiper	鸻形目	丘鹬科
358	红腹滨鹬	Calidris canutus	Red Knot	鸻形目	丘鹬科
359	三趾滨鹬	Calidris alba	Sanderling	鸻形目	丘鹬科
360	西方滨鹬	Calidris mauri	Western Sandpiper	鸻形目	丘鹬科
361	红颈滨鹬	Calidris ruficollis	Red-necked Stint	鸻形目	丘鹬科
362	小滨鹬	Calidris minuta	Little Stint	鸻形目	丘鹬科
363	青脚滨鹬	Calidris temminckii	Temminck's Stint	鸻形目	丘鹬科
364	长趾滨鹬	Calidris subminuta	Long-toed Stint	鸻形目	丘鹬科
365	姬滨鹬	Calidris minutilla	Least Sandpiper	鸻形目	丘鹬科
366	白腰滨鹬	Calidris fuscicollis	White-rumped Sandpiper	鸻形目	丘鹬科
367	黑腰滨鹬	Calidris bairdii	Baird's Sandpiper	鸻形目	丘鹬科
368	斑胸滨鹬	Calidris melanotos	Pectoral Sandpiper	鸻形目	丘鹬科
369	尖尾滨鹬	Calidris acuminata	Sharp-tailed Sandpiper	鸻形目	丘鹬科
370	弯嘴滨鹬	Calidris ferruginea	Curlew Sandpiper	鸻形目	丘鹬科
371	岩滨鹬	Calidris ptilocnemis	Rock Sandpiper	鸻形目	丘鹬科
372	黑腹滨鹬	Calidris alpina	Dunlin	鸻形目	丘鹬科
373	高跷鹬	Calidris himantopus	Stilt Sandpiper	鸻形目	丘鹬科
374	勺嘴鹬	Eurynorhynchus pygmeus	Spoon-billed Sandpiper	鸻形目	丘鹬科
375	阔嘴鹬	Limicola falcinellus	Broad-billed Sandpiper	鸻形目	丘鹬科
377	流苏鹬	Philomachus pugnax	Ruff	鸻形目	丘鹬科
378	红颈瓣蹼鹬	Phalaropus lobatus	Red-necked Phalarope	鸻形目	丘鹬科
379	灰瓣蹼鹬	Phalaropus fulicarius	Red Phalarope	鸻形目	丘鹬科
380	领燕鸻	Glareola pratincola	Collared Pratincole	鸻形目	燕鸻科
381	普通燕鸻	Glareola maldivarum	Oriental Pratincole	鸻形目	燕鸻科
382	黑翅燕鸻	Glareola nordmanni	Black-winged Pratincole	鸻形目	燕鸻科
383	灰燕鸻	Glareola lactea	Small Pratincole	鸻形目	燕鸻科
384	白顶玄鸥	Anous stolidus	Brown Noddy	鸻形目	鸥科
385	白玄鸥	Gygis alba	White Tern	鸻形目	鸥科
386	三趾鸥	Rissa tridactyla	Black-legged Kittiwake	鸻形目	鸥科
387	叉尾鸥	Xema sabini(31)	Sabine's Gull	鸻形目	鸥科
388	细嘴鸥	Chroicocephalus genei	Slender-billed Gull	鸻形目	鸥科
389	澳洲红嘴鸥	Chroicocephalus novaehollandiae	Silver Gull	鸻形目	鸥科
390	棕头鸥	Chroicocephalus brunnicephalus	Brown-headed Gull	鸻形目	鸥科
391	红嘴鸥	Chroicocephalus ridibundus	Black-headed Gull	鸻形目	鸥科
392	黑嘴鸥	Chroicocephalus saundersi	Saunders's Gull	鸻形目	鸥科
393	小鸥	Hydrocoloeus minutus	Little Gull	鸻形目	鸥科
394	楔尾鸥	Rhodostethia rosea	Ross's Gull	鸻形目	鸥科
395	笑鸥	Leucophaeus atricilla	Laughing Gull	鸻形目	鸥科
396	弗氏鸥	Leucophaeus pipixcan	Franklin's Gull	鸻形目	鸥科
397	遗鸥	Ichthyaetus relictus	Relict Gull	鸻形目	鸥科
398	渔鸥	Ichthyaetus ichthyaetus	Pallas's Gull	鸻形目	鸥科
399	黑尾鸥	Larus crassirostris	Black-tailed Gull	鸻形目	鸥科
400	海鸥	Larus canus	Mew Gull	鸻形目	鸥科
401	灰翅鸥	Larus glaucescens	Glaucous-winged Gull	鸻形目	鸥科
820	北长尾山雀	Aegithalos caudatus	Long-tailed Tit	雀形目	长尾山雀科
402	北极鸥	Larus hyperboreus	Glaucous Gull	鸻形目	鸥科
403	西伯利亚银鸥	Larus vegae	Vega Gull	鸻形目	鸥科
404	蒙古银鸥	Larus mongolicus	Mongolian Gull	鸻形目	鸥科
405	黄脚银鸥	Larus cachinnans	Yellow-legged Gull	鸻形目	鸥科
406	灰背鸥	Larus schistisagus	Slaty-backed Gull	鸻形目	鸥科
407	乌灰银鸥	Larus heuglini	Heuglin's Gull	鸻形目	鸥科
408	鸥嘴噪鸥	Gelochelidon nilotica	Gull-billed Tern	鸻形目	鸥科
409	红嘴巨鸥	Hydroprogne caspia	Caspian Tern	鸻形目	鸥科
410	大凤头燕鸥	Thalasseus bergii	Greater Crested Tern	鸻形目	鸥科
411	小凤头燕鸥	Thalasseus bengalensis	Lesser Crested Tern	鸻形目	鸥科
412	中华凤头燕鸥	Thalasseus bernsteini	Chinese Crested Tern	鸻形目	鸥科
413	白嘴端凤头燕鸥	Thalasseus sandvicensis	Sandwich Tern	鸻形目	鸥科
414	白额燕鸥	Sternula albifrons	Little Tern	鸻形目	鸥科
415	白腰燕鸥	Onychoprion aleuticus	Aleutian Tern	鸻形目	鸥科
416	褐翅燕鸥	Onychoprion anaethetus	Bridled Tern	鸻形目	鸥科
417	乌燕鸥	Onychoprion fuscatus	Sooty Tern	鸻形目	鸥科
915	黑胸山鹪莺	Prinia atrogularis	Black-throated Prinia	雀形目	扇尾莺科
418	黄嘴河燕鸥	Sterna aurantia	River Tern	鸻形目	鸥科
419	粉红燕鸥	Sterna dougallii	Roseate Tern	鸻形目	鸥科
420	黑枕燕鸥	Sterna sumatrana	Black-naped Tern	鸻形目	鸥科
421	普通燕鸥	Sterna hirundo	Common Tern	鸻形目	鸥科
422	黑腹燕鸥	Sterna acuticauda	Black-bellied Tern	鸻形目	鸥科
423	须浮鸥	Chlidonias hybrida	Whiskered Tern	鸻形目	鸥科
424	白翅浮鸥	Chlidonias leucopterus	White-winged Tern	鸻形目	鸥科
434	角嘴海雀	Cerorhinca monocerata	Rhinoceros Auklet	鸻形目	海雀科
425	黑浮鸥	Chlidonias niger	Black Tern	鸻形目	鸥科
426	麦氏贼鸥	Stercorarius maccormicki	South Polar Skua	鸻形目	贼鸥科
427	中贼鸥	Stercorarius pomarinus	Pomarine Skua	鸻形目	贼鸥科
428	短尾贼鸥	Stercorarius parasiticus	Parasitic Jaeger	鸻形目	贼鸥科
429	长尾贼鸥	Stercorarius longicaudus	Long-tailed Jaeger	鸻形目	贼鸥科
430	崖海鸦	Uria aalge(36)	Common Murre	鸻形目	海雀科
431	斑海雀	Brachyramphus perdix	Long-billed Murrelet	鸻形目	海雀科
432	扁嘴海雀	Synthliboramphus antiquus	Ancient Murrelet	鸻形目	海雀科
433	冠海雀	Synthliboramphus wumizusume	Japanese Murrelet	鸻形目	海雀科
435	西藏毛腿沙鸡	Syrrhaptes tibetanus	Tibetan Sandgrouse	沙鸡目	沙鸡科
436	毛腿沙鸡	Syrrhaptes paradoxus	Pallas's Sandgrouse	沙鸡目	沙鸡科
437	黑腹沙鸡	Pterocles orientalis	Black-bellied Sandgrouse	沙鸡目	沙鸡科
438	原鸽	Columba livia	Rock Pigeon	鸽形目	鸠鸽科
439	岩鸽	Columba rupestris	Hill Pigeon	鸽形目	鸠鸽科
440	雪鸽	Columba leuconota	Snow Pigeon	鸽形目	鸠鸽科
441	欧鸽	Columba oenas	Stock Dove	鸽形目	鸠鸽科
442	中亚鸽	Columba eversmanni	Yellow-eyed Pigeon	鸽形目	鸠鸽科
443	斑尾林鸽	Columba palumbus	Common Wood Pigeon	鸽形目	鸠鸽科
444	点斑林鸽	Columba hodgsonii	Speckled Wood Pigeon	鸽形目	鸠鸽科
445	灰林鸽	Columba pulchricollis	Ashy Wood Pigeon	鸽形目	鸠鸽科
446	紫林鸽	Columba punicea	Pale-capped Pigeon	鸽形目	鸠鸽科
447	黑林鸽	Columba janthina	Japanese Wood Pigeon	鸽形目	鸠鸽科
448	欧斑鸠	Streptopelia turtur	European Turtle Dove	鸽形目	鸠鸽科
449	山斑鸠	Streptopelia orientalis	Oriental Turtle Dove	鸽形目	鸠鸽科
450	灰斑鸠	Streptopelia decaocto	Eurasian Collared Dove	鸽形目	鸠鸽科
451	火斑鸠	Streptopelia tranquebarica	Red Turtle Dove	鸽形目	鸠鸽科
452	珠颈斑鸠	Spilopelia chinensis	Spotted Dove	鸽形目	鸠鸽科
453	棕斑鸠	Spilopelia senegalensis	Laughing Dove	鸽形目	鸠鸽科
454	斑尾鹃鸠	Macropygia unchall	Barred Cuckoo-Dove	鸽形目	鸠鸽科
455	菲律宾鹃鸠	Macropygia tenuirostris	Philippine Cuckoo-Dove	鸽形目	鸠鸽科
465	红顶绿鸠	Treron formosae	Whistling Green Pigeon	鸽形目	鸠鸽科
456	小鹃鸠	Macropygia ruficeps	Little Cuckoo-Dove	鸽形目	鸠鸽科
457	绿翅金鸠	Chalcophaps indica	Emerald Dove	鸽形目	鸠鸽科
458	橙胸绿鸠	Treron bicinctus	Orange-breasted Green Pigeon	鸽形目	鸠鸽科
459	灰头绿鸠	Treron phayrei(38)	Ashy-headed Green Pigeon	鸽形目	鸠鸽科
460	厚嘴绿鸠	Treron curvirostra	Thick-billed Green Pigeon	鸽形目	鸠鸽科
461	黄脚绿鸠	Treron phoenicopterus	Yellow-footed Green Pigeon	鸽形目	鸠鸽科
462	针尾绿鸠	Treron apicauda	Pin-tailed Green Pigeon	鸽形目	鸠鸽科
463	楔尾绿鸠	Treron sphenurus	Wedge-tailed Green Pigeon	鸽形目	鸠鸽科
464	红翅绿鸠	Treron sieboldii	White-bellied Green Pigeon	鸽形目	鸠鸽科
503	日本角鸮	Otus semitorques	Japanese Scops Owl	鸮形目	鸱鸮科
466	黑颏果鸠	Ptilinopus leclancheri	Black-chinned Fruit Dove	鸽形目	鸠鸽科
467	绿皇鸠	Ducula aenea	Green Imperial Pigeon	鸽形目	鸠鸽科
468	山皇鸠	Ducula badia	Mountain Imperial Pigeon	鸽形目	鸠鸽科
469	短尾鹦鹉	Loriculus vernalis	Vernal Hanging Parrot	鹦形目	鹦鹉科
470	蓝腰短尾鹦鹉	Psittinus cyanurus	Blue-rumped Parrot	鹦形目	鹦鹉科
471	亚历山大鹦鹉	Psittacula eupatria	Alexandrine Parakeet	鹦形目	鹦鹉科
472	红领绿鹦鹉	Psittacula krameri	Rose-ringed Parakeet	鹦形目	鹦鹉科
473	青头鹦鹉	Psittacula himalayana	Slaty-headed Parakeet	鹦形目	鹦鹉科
474	灰头鹦鹉	Psittacula finschii	Grey-headed Parakeet	鹦形目	鹦鹉科
475	花头鹦鹉	Psittacula roseata	Blossom-headed Parakeet	鹦形目	鹦鹉科
476	大紫胸鹦鹉	Psittacula derbiana	Derbyan Parakeet	鹦形目	鹦鹉科
477	绯胸鹦鹉	Psittacula alexandri	Red-breasted Parakeet	鹦形目	鹦鹉科
478	褐翅鸦鹃	Centropus sinensis	Greater Coucal	鹃形目	杜鹃科
479	小鸦鹃	Centropus bengalensis	Lesser Coucal	鹃形目	杜鹃科
480	绿嘴地鹃	Phaenicophaeus tristis	Green-billed Malkoha	鹃形目	杜鹃科
481	红翅凤头鹃	Clamator coromandus	Chestnut-winged Cuckoo	鹃形目	杜鹃科
482	斑翅凤头鹃	Clamator jacobinus	Pied Cuckoo	鹃形目	杜鹃科
483	噪鹃	Eudynamys scolopaceus	Asian Koel	鹃形目	杜鹃科
484	翠金鹃	Chrysococcyx maculatus	Asian Emerald Cuckoo	鹃形目	杜鹃科
485	紫金鹃	Chrysococcyx xanthorhynchus	Violet Cuckoo	鹃形目	杜鹃科
486	栗斑杜鹃	Cacomantis sonneratii	Banded Bay Cuckoo	鹃形目	杜鹃科
487	八声杜鹃	Cacomantis merulinus	Plaintive Cuckoo	鹃形目	杜鹃科
488	乌鹃	Surniculus dicruroides	Fork-tailed Drongo-Cuckoo	鹃形目	杜鹃科
737	大山雀	Parus major	Great Tit	雀形目	山雀科
489	鹰鹃	Hierococcyx sparverioides	Large Hawk-Cuckoo	鹃形目	杜鹃科
490	普通鹰鹃	Hierococcyx varius	Common Hawk-Cuckoo	鹃形目	杜鹃科
491	北鹰鹃	Hierococcyx hyperythrus	Northern Hawk-Cuckoo	鹃形目	杜鹃科
492	霍氏鹰鹃	Hierococcyx nisicolor	Hodgson's Hawk-Cuckoo	鹃形目	杜鹃科
493	小杜鹃	Cuculus poliocephalus	Asian Lesser Cuckoo	鹃形目	杜鹃科
494	四声杜鹃	Cuculus micropterus	Indian Cuckoo	鹃形目	杜鹃科
495	中杜鹃	Cuculus saturatus	Himalayan Cuckoo	鹃形目	杜鹃科
496	北方中杜鹃	Cuculus optatus	Oriental Cuckoo	鹃形目	杜鹃科
497	大杜鹃	Cuculus canorus	Common Cuckoo	鹃形目	杜鹃科
498	仓鸮	Tyto alba	Barn Owl	鸮形目	仓鸮科
499	草鸮	Tyto longimembris	Eastern Grass Owl	鸮形目	仓鸮科
500	栗鸮	Phodilus badius	Oriental Bay Owl	鸮形目	仓鸮科
501	黄嘴角鸮	Otus spilocephalus	Mountain Scops Owl	鸮形目	鸱鸮科
502	领角鸮	Otus lettia	Collared Scops Owl	鸮形目	鸱鸮科
504	纵纹角鸮	Otus brucei	Pallid Scops Owl	鸮形目	鸱鸮科
505	西红角鸮	Otus scops	Eurasian Scops Owl	鸮形目	鸱鸮科
506	红角鸮	Otus sunia	Oriental Scops Owl	鸮形目	鸱鸮科
507	琉球角鸮	Otus elegans	Elegant Scops Owl	鸮形目	鸱鸮科
508	雪鸮	Bubo scandiacus	Snowy Owl	鸮形目	鸱鸮科
509	雕鸮	Bubo bubo	Eurasian Eagle-Owl	鸮形目	鸱鸮科
510	林雕鸮	Bubo nipalensis	Spot-bellied Eagle-Owl	鸮形目	鸱鸮科
511	乌雕鸮	Bubo coromandus	Dusky Eagle-Owl	鸮形目	鸱鸮科
512	毛腿渔鸮	Bubo blakistoni	Blakiston's Fish Owl	鸮形目	鸱鸮科
513	褐渔鸮	Ketupa zeylonensis	Brown Fish Owl	鸮形目	鸱鸮科
668	印度金黄鹂	Oriolus kundoo	Indian Golden Oriole	雀形目	黄鹂科
514	黄腿渔鸮	Ketupa flavipes	Tawny Fish Owl	鸮形目	鸱鸮科
515	褐林鸮	Strix leptogrammica	Brown Wood Owl	鸮形目	鸱鸮科
516	灰林鸮	Strix nivicolum	Himalayan Owl	鸮形目	鸱鸮科
517	长尾林鸮	Strix uralensis	Ural Owl	鸮形目	鸱鸮科
518	四川林鸮	Strix davidi	Sichuan Wood Owl	鸮形目	鸱鸮科
519	乌林鸮	Strix nebulosa	Great Grey Owl	鸮形目	鸱鸮科
520	猛鸮	Surnia ulula	Northern Hawk-Owl	鸮形目	鸱鸮科
521	花头鸺鹠	Glaucidium passerinum	Eurasian Pygmy Owlet	鸮形目	鸱鸮科
522	领鸺鹠	Glaucidium brodiei	Collared Owlet	鸮形目	鸱鸮科
523	斑头鸺鹠	Glaucidium cuculoides	Asian Barred Owlet	鸮形目	鸱鸮科
524	纵纹腹小鸮	Athene noctua	Little Owl	鸮形目	鸱鸮科
525	横斑腹小鸮	Athene brama	Spotted Owlet	鸮形目	鸱鸮科
526	鬼鸮	Aegolius funereus	Boreal Owl	鸮形目	鸱鸮科
527	鹰鸮	Ninox scutulata	Brown Hawk-Owl	鸮形目	鸱鸮科
528	北鹰鸮	Ninox japonica	Northern Boobook	鸮形目	鸱鸮科
529	长耳鸮	Asio otus	Long-eared Owl	鸮形目	鸱鸮科
530	短耳鸮	Asio flammeus	Short-eared Owl	鸮形目	鸱鸮科
531	黑顶蟆口鸱	Batrachostomus hodgsoni	Hodgson's Frogmouth	夜鹰目	蟆口鸱科
532	毛腿耳夜鹰	Lyncornis macrotis	Great Eared Nightjar	夜鹰目	夜鹰科
533	普通夜鹰	Caprimulgus jotaka	Grey Nightjar	夜鹰目	夜鹰科
534	欧夜鹰	Caprimulgus europaeus	European Nightjar	夜鹰目	夜鹰科
535	埃及夜鹰	Caprimulgus aegyptius	Egyptian Nightjar	夜鹰目	夜鹰科
536	中亚夜鹰	Caprimulgus centralasicus	Vaurie's Nightjar	夜鹰目	夜鹰科
537	长尾夜鹰	Caprimulgus macrurus	Large-tailed Nightjar	夜鹰目	夜鹰科
538	林夜鹰	Caprimulgus affinis	Savanna Nightjar	夜鹰目	夜鹰科
539	凤头树燕	Hemiprocne coronata	Crested Treeswift	雨燕目	树燕科
540	短嘴金丝燕	Aerodramus brevirostris	Himalayan Swiftlet	雨燕目	雨燕科
541	戈氏金丝燕	Aerodramus germani	Germain's Swiftlet	雨燕目	雨燕科
542	白喉针尾雨燕	Hirundapus caudacutus	White-throated Needletail	雨燕目	雨燕科
543	灰喉针尾雨燕	Hirundapus cochinchinensis	Silver-backed Needletail	雨燕目	雨燕科
544	褐背针尾雨燕	Hirundapus giganteus	Brown-backed Needletail	雨燕目	雨燕科
545	棕雨燕	Cypsiurus balasiensis	Asian Palm Swift	雨燕目	雨燕科
546	高山雨燕	Tachymarptis melba	Alpine Swift	雨燕目	雨燕科
547	普通楼燕	Apus apus	Common Swift	雨燕目	雨燕科
548	白腰雨燕	Apus pacificus	Fork-tailed Swift	雨燕目	雨燕科
549	暗背雨燕	Apus acuticauda	Dark-rumped Swift	雨燕目	雨燕科
550	小白腰雨燕	Apus nipalensis	House Swift	雨燕目	雨燕科
551	橙胸咬鹃	Harpactes oreskios	Orange-breasted Trogon	咬鹃目	咬鹃科
552	红头咬鹃	Harpactes erythrocephalus	Red-headed Trogon	咬鹃目	咬鹃科
553	红腹咬鹃	Harpactes wardi	Ward's Trogon	咬鹃目	咬鹃科
554	棕胸佛法僧	Coracias benghalensis	Indian Roller	佛法僧目	佛法僧科
555	蓝胸佛法僧	Coracias garrulus	European Roller	佛法僧目	佛法僧科
556	三宝鸟	Eurystomus orientalis	Oriental Dollarbird	佛法僧目	佛法僧科
557	鹳嘴翡翠	Pelargopsis capensis	Stork-billed Kingfisher	佛法僧目	翠鸟科
558	赤翡翠	Halcyon coromanda	Ruddy Kingfisher	佛法僧目	翠鸟科
559	白胸翡翠	Halcyon smyrnensis	White-throated Kingfisher	佛法僧目	翠鸟科
560	蓝翡翠	Halcyon pileata	Black-capped Kingfisher	佛法僧目	翠鸟科
561	白领翡翠	Todiramphus chloris	Collared Kingfisher	佛法僧目	翠鸟科
562	蓝耳翠鸟	Alcedo meninting	Blue-eared Kingfisher	佛法僧目	翠鸟科
563	普通翠鸟	Alcedo atthis	Common Kingfisher	佛法僧目	翠鸟科
564	斑头大翠鸟	Alcedo hercules	Blyth's Kingfisher	佛法僧目	翠鸟科
565	三趾翠鸟	Ceyx erithaca	Oriental Dwarf Kingfisher	佛法僧目	翠鸟科
566	冠鱼狗	Megaceryle lugubris	Crested Kingfisher	佛法僧目	翠鸟科
567	斑鱼狗	Ceryle rudis	Pied Kingfisher	佛法僧目	翠鸟科
568	蓝须夜蜂虎	Nyctyornis athertoni	Blue-bearded Bee-eater	佛法僧目	蜂虎科
569	绿喉蜂虎	Merops orientalis	Green Bee-eater	佛法僧目	蜂虎科
570	栗喉蜂虎	Merops philippinus	Blue-tailed Bee-eater	佛法僧目	蜂虎科
571	彩虹蜂虎	Merops ornatus	Rainbow Bee-eater	佛法僧目	蜂虎科
572	蓝喉蜂虎	Merops viridis	Blue-throated Bee-eater	佛法僧目	蜂虎科
573	栗头蜂虎	Merops leschenaulti	Chestnut-headed Bee-eater	佛法僧目	蜂虎科
574	黄喉蜂虎	Merops apiaster	European Bee-eater	佛法僧目	蜂虎科
575	戴胜	Upupa epops	Common Hoopoe	犀鸟目	戴胜科
576	白喉犀鸟	Anorrhinus austeni	White-throated Brown Hornbill	犀鸟目	犀鸟科
577	冠斑犀鸟	Anthracoceros albirostris	Oriental Pied Hornbill	犀鸟目	犀鸟科
578	双角犀鸟	Buceros bicornis	Great Hornbill	犀鸟目	犀鸟科
579	棕颈犀鸟	Aceros nipalensis	Rufous-necked Hornbill	犀鸟目	犀鸟科
580	花冠皱盔犀鸟	Rhyticeros undulatus	Wreathed Hornbill	犀鸟目	犀鸟科
581	大拟啄木鸟	Megalaima virens	Great Barbet	䴕形目	拟啄木鸟科
582	斑头绿拟啄木鸟	Megalaima lineata	Lineated Barbet	䴕形目	拟啄木鸟科
583	黄纹拟啄木鸟	Megalaima faiostricta	Green-eared Barbet	䴕形目	拟啄木鸟科
584	金喉拟啄木鸟	Megalaima franklinii	Golden-throated Barbet	䴕形目	拟啄木鸟科
585	黑眉拟啄木鸟	Megalaima faber	Chinese Barbet	䴕形目	拟啄木鸟科
586	台湾拟啄木鸟	Megalaima nuchalis	Taiwan Barbet	䴕形目	拟啄木鸟科
587	蓝喉拟啄木鸟	Megalaima asiatica	Blue-throated Barbet	䴕形目	拟啄木鸟科
588	蓝耳拟啄木鸟	Megalaima australis	Blue-eared Barbet	䴕形目	拟啄木鸟科
589	赤胸拟啄木鸟	Megalaima haemacephala	Coppersmith Barbet	䴕形目	拟啄木鸟科
590	黄腰响蜜䴕	Indicator xanthonotus	Yellow-rumped Honeyguide	䴕形目	响蜜鴷科
591	蚁䴕	Jynx torquilla	Eurasian Wryneck	䴕形目	啄木鸟科
592	斑姬啄木鸟	Picumnus innominatus	Speckled Piculet	䴕形目	啄木鸟科
593	白眉棕啄木鸟	Sasia ochracea	White-browed Piculet	䴕形目	啄木鸟科
594	棕腹啄木鸟	Dendrocopos hyperythrus	Rufous-bellied Woodpecker	䴕形目	啄木鸟科
595	小星头啄木鸟	Dendrocopos kizuki	Japanese Pygmy Woodpecker	䴕形目	啄木鸟科
596	星头啄木鸟	Dendrocopos canicapillus	Grey-capped Pygmy Woodpecker	䴕形目	啄木鸟科
597	小斑啄木鸟	Dendrocopos minor	Lesser Spotted Woodpecker	䴕形目	啄木鸟科
598	茶胸斑啄木鸟	Dendrocopos macei	Fulvous-breasted Woodpecker	䴕形目	啄木鸟科
599	纹胸啄木鸟	Dendrocopos atratus	Stripe-breasted Woodpecker	䴕形目	啄木鸟科
600	褐额啄木鸟	Dendrocopos auriceps	Brown-fronted Woodpecker	䴕形目	啄木鸟科
601	赤胸啄木鸟	Dendrocopos cathpharius	Crimson-breasted Woodpecker	䴕形目	啄木鸟科
602	黄颈啄木鸟	Dendrocopos darjellensis	Darjeeling Woodpecker	䴕形目	啄木鸟科
603	白背啄木鸟	Dendrocopos leucotos	White-backed Woodpecker	䴕形目	啄木鸟科
604	白翅啄木鸟	Dendrocopos leucopterus	White-winged Woodpecker	䴕形目	啄木鸟科
605	大斑啄木鸟	Dendrocopos major	Great Spotted Woodpecker	䴕形目	啄木鸟科
606	三趾啄木鸟	Picoides tridactylus	Eurasian Three-toed Woodpecker	䴕形目	啄木鸟科
607	白腹黑啄木鸟	Dryocopus javensis	White-bellied Woodpecker	䴕形目	啄木鸟科
608	黑啄木鸟	Dryocopus martius	Black Woodpecker	䴕形目	啄木鸟科
609	大黄冠啄木鸟	Chrysophlegma flavinucha	Greater Yellownape	䴕形目	啄木鸟科
610	黄冠啄木鸟	Picus chlorolophus	Lesser Yellownape	䴕形目	啄木鸟科
611	花腹绿啄木鸟	Picus vittatus	Laced Woodpecker	䴕形目	啄木鸟科
612	鳞喉绿啄木鸟	Picus xanthopygaeus	Streak-throated Woodpecker	䴕形目	啄木鸟科
613	鳞腹绿啄木鸟	Picus squamatus	Scaly-bellied Woodpecker	䴕形目	啄木鸟科
614	红颈绿啄木鸟	Picus rabieri	Red-collared Woodpecker	䴕形目	啄木鸟科
615	灰头绿啄木鸟	Picus canus	Grey-headed Woodpecker	䴕形目	啄木鸟科
616	金背三趾啄木鸟	Dinopium javanense	Common Flameback	䴕形目	啄木鸟科
617	大金背啄木鸟	Chrysocolaptes guttacristatus	Greater Flameback	䴕形目	啄木鸟科
618	竹啄木鸟	Gecinulus grantia	Pale-headed Woodpecker	䴕形目	啄木鸟科
619	黄嘴栗啄木鸟	Blythipicus pyrrhotis	Bay Woodpecker	䴕形目	啄木鸟科
620	栗啄木鸟	Micropternus brachyurus	Rufous Woodpecker	䴕形目	啄木鸟科
621	大灰啄木鸟	Mulleripicus pulverulentus	Great Slaty Woodpecker	䴕形目	啄木鸟科
622	长尾阔嘴鸟	Psarisomus dalhousiae	Long-tailed Broadbill	雀形目	阔嘴鸟科
623	银胸丝冠鸟	Serilophus lunatus	Silver-breasted Broadbill	雀形目	阔嘴鸟科
624	双辫八色鸫	Hydrornis phayrei	Eared Pitta	雀形目	八色鸫科
625	蓝枕八色鸫	Hydrornis nipalensis	Blue-naped Pitta	雀形目	八色鸫科
626	蓝背八色鸫	Hydrornis soror	Blue-rumped Pitta	雀形目	八色鸫科
627	栗头八色鸫	Hydrornis oatesi	Rusty-naped Pitta	雀形目	八色鸫科
628	蓝八色鸫	Hydrornis cyaneus	Blue Pitta	雀形目	八色鸫科
629	绿胸八色鸫	Pitta sordida	Hooded Pitta	雀形目	八色鸫科
630	仙八色鸫	Pitta nympha	Fairy Pitta	雀形目	八色鸫科
631	蓝翅八色鸫	Pitta moluccensis	Blue-winged Pitta	雀形目	八色鸫科
632	褐背鹟鵙	Hemipus picatus	Bar-winged Flycatcher-shrike	雀形目	林鵙科
633	钩嘴林鵙	Tephrodornis virgatus	Large Woodshrike	雀形目	林鵙科
634	灰燕鵙	Artamus fuscus	Ashy Woodswallow	雀形目	燕鵙科
635	黑翅雀鹎	Aegithina tiphia	Common Iora	雀形目	雀鹎科
636	大绿雀鹎	Aegithina lafresnayei	Great Iora	雀形目	雀鹎科
637	大鹃鵙	Coracina macei	Large Cuckooshrike	雀形目	鹃鵙科
638	暗灰鹃鵙	Coracina melaschistos	Black-winged Cuckooshrike	雀形目	鹃鵙科
639	黑鸣鹃鵙	Lalage nigra(64)	Pied Triller	雀形目	鹃鵙科
640	粉红山椒鸟	Pericrocotus roseus	Rosy Minivet	雀形目	鹃鵙科
641	小灰山椒鸟	Pericrocotus cantonensis	Swinhoe's Minivet	雀形目	鹃鵙科
642	灰山椒鸟	Pericrocotus divaricatus	Ashy Minivet	雀形目	鹃鵙科
643	琉球山椒鳥	Pericrocotus tegimae	Ryukyu Minivet	雀形目	鹃鵙科
