4186	白腰雨燕	Apus pacificus	Fork-tailed Swift	夜鹰目	雨燕科
4187	华西白腰雨燕	Apus salimalii	Salim Ali's Swift	夜鹰目	雨燕科
4188	库氏白腰雨燕	Apus cooki	Cook's Swift	夜鹰目	雨燕科
4189	小白腰雨燕	Apus nipalensis	House Swift	夜鹰目	雨燕科
4190	普通雨燕	Apus apus	Common Swift	夜鹰目	雨燕科
4191	褐翅鸦鹃	Centropus sinensis	Greater Coucal	鹃形目	杜鹃科
4192	小鸦鹃	Centropus bengalensis	Lesser Coucal	鹃形目	杜鹃科
4193	绿嘴地鹃	Phaenicophaeus tristis	Green-billed Malkoha	鹃形目	杜鹃科
4194	斑翅凤头鹃	Clamator jacobinus	Jacobin Cuckoo	鹃形目	杜鹃科
4195	红翅凤头鹃	Clamator coromandus	Chestnut-winged Cuckoo	鹃形目	杜鹃科
4196	噪鹃	Eudynamys scolopaceus	Western Koel	鹃形目	杜鹃科
4197	翠金鹃	Chrysococcyx maculatus	Asian Emerald Cuckoo	鹃形目	杜鹃科
4198	紫金鹃	Chrysococcyx xanthorhynchus	Violet Cuckoo	鹃形目	杜鹃科
4199	栗斑杜鹃	Cacomantis sonneratii	Banded Bay Cuckoo	鹃形目	杜鹃科
4200	八声杜鹃	Cacomantis merulinus	Plaintive Cuckoo	鹃形目	杜鹃科
4201	乌鹃	Surniculus lugubris	Square-tailed Drongo-cuckoo	鹃形目	杜鹃科
4202	大鹰鹃	Hierococcyx sparverioides	Large Hawk-cuckoo	鹃形目	杜鹃科
4203	普通鹰鹃	Hierococcyx varius	Common Hawk-cuckoo	鹃形目	杜鹃科
4204	棕腹鹰鹃	Hierococcyx nisicolor	Whistling Hawk-cuckoo	鹃形目	杜鹃科
4205	北棕腹鹰鹃	Hierococcyx hyperythrus	Northern Hawk-cuckoo	鹃形目	杜鹃科
4206	四声杜鹃	Cuculus micropterus	Indian Cuckoo	鹃形目	杜鹃科
4207	大杜鹃	Cuculus canorus	Common Cuckoo	鹃形目	杜鹃科
4208	中杜鹃	Cuculus saturatus	Himalayan Cuckoo	鹃形目	杜鹃科
4209	东方中杜鹃	Cuculus optatus	Oriental Cuckoo	鹃形目	杜鹃科
4210	小杜鹃	Cuculus poliocephalus	Lesser Cuckoo	鹃形目	杜鹃科
4211	红脚斑秧鸡	Rallina fasciata	Red-legged Crake	鹤形目	秧鸡科
4212	白喉斑秧鸡	Rallina eurizonoides	Slaty-legged Crake	鹤形目	秧鸡科
4213	花田鸡	Coturnicops exquisitus	Swinhoe's Rail 	鹤形目	秧鸡科
4214	西秧鸡	Rallus aquaticus	Western Water Rail	鹤形目	秧鸡科
4215	普通秧鸡	Rallus indicus	Eastern Water Rail	鹤形目	秧鸡科
4216	灰胸秧鸡	Lewinia striata	Slaty-breasted Rail	鹤形目	秧鸡科
4217	长脚秧鸡	Crex crex	Corncrake	鹤形目	秧鸡科
4218	斑胸田鸡	Porzana porzana	Spotted Crake	鹤形目	秧鸡科
4219	红胸田鸡	Zapornia fusca	Ruddy-breasted Crake	鹤形目	秧鸡科
4220	斑胁田鸡	Zapornia paykullii	Band-bellied Crake	鹤形目	秧鸡科
4221	红脚田鸡	Zapornia akool	Brown Crake	鹤形目	秧鸡科
4222	姬田鸡	Zapornia parva	Little Crake	鹤形目	秧鸡科
4223	小田鸡	Zapornia pusilla	Baillon’s Crake	鹤形目	秧鸡科
4224	棕背田鸡	Zapornia bicolor	Black-tailed Crake	鹤形目	秧鸡科
4225	白胸苦恶鸟	Amaurornis phoenicurus	White-breasted Waterhen	鹤形目	秧鸡科
4226	白眉苦恶鸟	Amaurornis cinerea	White-browed Crake	鹤形目	秧鸡科
4227	董鸡	Gallicrex cinerea	Watercock	鹤形目	秧鸡科
4228	紫水鸡	Porphyrio poliocephalus	Grey-headed Swamphen	鹤形目	秧鸡科
4229	黑水鸡	Gallinula chloropus	Common Moorhen	鹤形目	秧鸡科
4230	白骨顶	Fulica atra	Common Coot	鹤形目	秧鸡科
4231	白鹤	Leucogeranus leucogeranus	Siberian Crane	鹤形目	鹤科
4232	沙丘鹤	Antigone canadensis	Sandhill Crane	鹤形目	鹤科
4233	白枕鹤	Antigone vipio	White-naped Crane	鹤形目	鹤科
4234	赤颈鹤	Antigone antigone	Sarus Crane	鹤形目	鹤科
4235	蓑羽鹤	Grus virgo	Demoiselle Crane	鹤形目	鹤科
4236	丹顶鹤	Grus japonensis	Red-crowned Crane	鹤形目	鹤科
4237	灰鹤	Grus grus	Common Crane	鹤形目	鹤科
4238	白头鹤	Grus monacha	Hooded Crane	鹤形目	鹤科
4239	黑颈鹤	Grus nigricollis	Black-necked Crane	鹤形目	鹤科
4240	小鸨	Tetrax tetrax	Little Bustard	鸨形目	鸨科
4241	大鸨	Otis tarda	Great Bustard	鸨形目	鸨科
4242	波斑鸨	Chlamydotis macqueenii	Macqueen's Bustard	鸨形目	鸨科
4243	红喉潜鸟	Gavia stellata	Red-throated Diver	潜鸟目	潜鸟科
4244	黑喉潜鸟	Gavia arctica	Arctic Loon	潜鸟目	潜鸟科
4245	太平洋潜鸟	Gavia pacifica	Pacific Diver	潜鸟目	潜鸟科
4246	黄嘴潜鸟	Gavia adamsii	Yellow-billed Loon	潜鸟目	潜鸟科
4247	黄蹼洋海燕	Oceanites oceanicus	Wilson's Storm-petrel	鹱形目	南海燕科
4248	白腰叉尾海燕	Hydrobates leucorhous	Leach's Storm-petrel	鹱形目	海燕科
4249	黑叉尾海燕	Hydrobates monorhis	Swinhoe's Storm-petrel	鹱形目	海燕科
4250	褐翅叉尾海燕	Hydrobates tristrami	Tristram's Storm-petrel	鹱形目	海燕科
4251	黑背信天翁	Phoebastria immutabilis	Laysan Albatross	鹱形目	信天翁科
4252	黑脚信天翁	Phoebastria nigripes	Black-footed Albatross	鹱形目	信天翁科
4253	短尾信天翁	Phoebastria albatrus	Short-tailed Albatross	鹱形目	信天翁科
4254	暴风鹱	Fulmarus glacialis	Northern Fulmar	鹱形目	鹱科
4255	信使圆尾鹱	Pterodroma heraldica	Herald Petrel	鹱形目	鹱科
4256	白额圆尾鹱	Pterodroma hypoleuca	Bonin Petrel	鹱形目	鹱科
4257	棕头圆尾鹱	Pterodroma solandri	Providence Petrel	鹱形目	鹱科
4258	钩嘴圆尾鹱	Pseudobulweria rostrata	Tahiti Petrel	鹱形目	鹱科
4259	白额鹱	Calonectris leucomelas	Streaked Shearwater	鹱形目	鹱科
4260	黑鹱	Puffinus nativitatis	Christmas Shearwater	鹱形目	鹱科
4262	楔尾鹱	Ardenna pacifica	Wedge-tailed Shearwater	鹱形目	鹱科
4263	灰鹱	Ardenna grisea	Sooty Shearwater	鹱形目	鹱科
4264	短尾鹱	Ardenna tenuirostris	Short-tailed Shearwater	鹱形目	鹱科
4265	淡足鹱	Ardenna carneipes	Pale-footed Shearwater	鹱形目	鹱科
4266	褐燕鹱	Bulweria bulwerii	Bulwer’s Petrel	鹱形目	鹱科
4268	秃鹳	Leptoptilos javanicus	Lesser Adjutant	鹳形目	鹳科
4269	彩鹳	Mycteria leucocephala	Painted Stork	鹳形目	鹳科
4270	钳嘴鹳	Anastomus oscitans	Asian Openbill 	鹳形目	鹳科
4271	黑鹳	Ciconia nigra	Black Stork	鹳形目	鹳科
4272	白颈鹳	Ciconia episcopus	Woolly-necked Stork	鹳形目	鹳科
4273	白鹳	Ciconia ciconia	White Stork	鹳形目	鹳科
4274	东方白鹳	Ciconia boyciana	Oriental Stork	鹳形目	鹳科
4275	白琵鹭	Platalea leucorodia	Eurasian Spoonbill	鹈形目	鹮科
4276	黑脸琵鹭	Platalea minor	Black-faced Spoonbill	鹈形目	鹮科
4277	黑头白鹮	Threskiornis melanocephalus	Black-headed Ibis	鹈形目	鹮科
4278	白肩黑鹮	Pseudibis davisoni	White-shouldered Ibis	鹈形目	鹮科
4279	朱鹮	Nipponia nippon	Crested Ibis	鹈形目	鹮科
4280	彩鹮	Plegadis falcinellus	Glossy Ibis	鹈形目	鹮科
4281	大麻鳽	Botaurus stellaris	Eurasian Bittern	鹈形目	鹭科
4282	小苇鳽	Ixobrychus minutus	Ixobrychus minutus	鹈形目	鹭科
4283	黄斑苇鳽	Ixobrychus sinensis	Yellow Bittern	鹈形目	鹭科
4284	紫背苇鳽	Ixobrychus eurhythmus	Schrenck's Bittern	鹈形目	鹭科
4285	栗苇鳽	Ixobrychus cinnamomeus 	Cinnamon Bittern	鹈形目	鹭科
4286	黑苇鳽	Ixobrychus flavicollis	Black Bittern	鹈形目	鹭科
4287	海南鳽	Gorsachius magnificus	White-eared Night-heron	鹈形目	鹭科
4288	栗头鳽	Gorsachius goisagi	Japanese Night-heron	鹈形目	鹭科
4289	黑冠鳽	Gorsachius melanolophus	Malay Night-heron	鹈形目	鹭科
4290	夜鹭	Nycticorax nycticorax	Black-crowned Night-heron	鹈形目	鹭科
4291	棕夜鹭	Nycticorax caledonicus	Rufous Night-heron	鹈形目	鹭科
4292	绿鹭	Butorides striata	Green-backed Heron	鹈形目	鹭科
4293	印度池鹭	Ardeola grayii	Indian Pond Heron	鹈形目	鹭科
4294	池鹭	Ardeola bacchus	Chinese Pond Heron	鹈形目	鹭科
4295	爪哇池鹭	Ardeola speciosa	Javan Pond Heron	鹈形目	鹭科
4296	牛背鹭	Bubulcus coromandus	Cattle Egret	鹈形目	鹭科
4297	苍鹭	Ardea cinerea	Grey Heron	鹈形目	鹭科
4298	白腹鹭	Ardea insignis	White-bellied Heron	鹈形目	鹭科
4299	草鹭	Ardea purpurea	Purple Heron	鹈形目	鹭科
4300	大白鹭	Ardea alba	Great Egret	鹈形目	鹭科
4301	中白鹭	Ardea intermedia	Intermediate Egret	鹈形目	鹭科
4302	斑鹭	Egretta picata	Pied Heron	鹈形目	鹭科
4303	白脸鹭	Egretta novaehollandiae	White-faced Egret	鹈形目	鹭科
4304	白鹭	Egretta garzetta	Little Egret	鹈形目	鹭科
4305	岩鹭	Egretta sacra	Pacific Reef-egret	鹈形目	鹭科
